path,distribution,family,util_bucket,n_tasks,U_total,overloaded,dm_schedulable,edf_schedulable,edf_checked_points,edf_worst_violation,sim_horizon,dm_max_analytic_wcrt,sim_dm_max_rt,sim_edf_max_rt,dm_wcrt_validation_failures,sim_dm_missed_total,sim_edf_missed_total
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_62.csv,automotive-utilDist,automotive-perDist,0.40,20,0.40324,0,1,1,200,-8400,2000000,34349,19194,19194,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_63.csv,automotive-utilDist,automotive-perDist,0.40,18,0.390175,0,1,1,200,-7630,2000000,28089,16272,16272,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_64.csv,automotive-utilDist,automotive-perDist,0.40,13,0.42142,0,1,1,200,-7340,2000000,24120,12025,12025,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_65.csv,automotive-utilDist,automotive-perDist,0.40,33,0.47086,0,1,1,200,-9360,2000000,51076,26487,26487,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_66.csv,automotive-utilDist,automotive-perDist,0.40,31,0.393735,0,1,1,200,-8890,2000000,36557,21779,21779,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_67.csv,automotive-utilDist,automotive-perDist,0.40,36,0.446257,0,1,1,200,-7800,2000000,44287,22026,22026,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_68.csv,automotive-utilDist,automotive-perDist,0.40,30,0.48811,0,1,1,200,-8280,2000000,46748,24080,24080,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_69.csv,automotive-utilDist,automotive-perDist,0.40,18,0.30287,0,1,1,200,-8660,2000000,36380,21672,21672,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_7.csv,automotive-utilDist,automotive-perDist,0.40,17,0.40482,0,1,1,200,-7150,2000000,24450,12098,12098,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_70.csv,automotive-utilDist,automotive-perDist,0.40,43,0.172347,0,1,1,200,-9770,2000000,53545,27742,27742,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_71.csv,automotive-utilDist,automotive-perDist,0.40,29,0.513419,0,1,1,200,-8050,2000000,47478,24055,24055,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_72.csv,automotive-utilDist,automotive-perDist,0.40,25,0.438848,0,1,1,200,-7640,2000000,35638,19351,19351,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_73.csv,automotive-utilDist,automotive-perDist,0.40,37,0.402064,0,1,1,200,-8280,2000000,39878,18741,18741,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_74.csv,automotive-utilDist,automotive-perDist,0.40,34,0.402213,0,1,1,200,-8420,2000000,39136,19888,19888,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_75.csv,automotive-utilDist,automotive-perDist,0.40,22,0.39708,0,1,1,200,-7820,2000000,29980,16581,16581,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_76.csv,automotive-utilDist,automotive-perDist,0.40,17,0.34566,0,1,1,200,-7470,2000000,26390,16751,16751,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_77.csv,automotive-utilDist,automotive-perDist,0.40,37,0.432563,0,1,1,200,-8700,2000000,52497,27419,27419,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_78.csv,automotive-utilDist,automotive-perDist,0.40,36,0.39103,0,1,1,120,-18510,2000000,45080,22279,22279,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_79.csv,automotive-utilDist,automotive-perDist,0.40,28,0.391545,0,1,1,200,-8530,2000000,36277,17877,17877,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_8.csv,automotive-utilDist,automotive-perDist,0.40,27,0.347015,0,1,1,200,-7570,2000000,39569,19258,19258,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_80.csv,automotive-utilDist,automotive-perDist,0.40,27,0.40972,0,1,1,200,-8740,2000000,36620,18450,18450,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_81.csv,automotive-utilDist,automotive-perDist,0.40,31,0.39603,0,1,1,200,-8590,2000000,39859,23175,23175,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_82.csv,automotive-utilDist,automotive-perDist,0.40,20,0.36098,0,1,1,200,-8670,2000000,37968,25641,25641,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_83.csv,automotive-utilDist,automotive-perDist,0.40,31,0.480279,0,1,1,200,-9770,2000000,47769,28128,28128,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_84.csv,automotive-utilDist,automotive-perDist,0.40,19,0.39619,0,1,1,200,-8390,2000000,32289,17458,17458,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_85.csv,automotive-utilDist,automotive-perDist,0.40,26,0.583808,0,1,1,200,-6410,2000000,45919,24243,24243,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_86.csv,automotive-utilDist,automotive-perDist,0.40,26,0.288908,0,1,1,200,-8640,2000000,38159,23546,23546,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_87.csv,automotive-utilDist,automotive-perDist,0.40,25,0.417168,0,1,1,200,-8780,2000000,36879,19583,19583,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_88.csv,automotive-utilDist,automotive-perDist,0.40,39,0.417105,0,1,1,100,-19260,2000000,51548,28895,28895,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_89.csv,automotive-utilDist,automotive-perDist,0.40,31,0.41772,0,1,1,200,-8770,2000000,43509,23550,23550,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_9.csv,automotive-utilDist,automotive-perDist,0.40,32,0.406929,0,1,1,200,-7890,2000000,35144,18214,18214,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_90.csv,automotive-utilDist,automotive-perDist,0.40,16,0.920561,0,1,1,200,-1370,2000000,169464,29600,29600,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_91.csv,automotive-utilDist,automotive-perDist,0.40,24,0.446659,0,1,1,200,-7580,2000000,38179,19207,19207,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_92.csv,automotive-utilDist,automotive-perDist,0.40,22,0.339394,0,1,1,200,-8450,2000000,44278,24053,24053,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_93.csv,automotive-utilDist,automotive-perDist,0.40,36,0.419745,0,1,1,200,-9390,2000000,44039,22635,22635,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_94.csv,automotive-utilDist,automotive-perDist,0.40,37,0.35451,0,1,1,200,-9400,2000000,55830,29829,29829,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_95.csv,automotive-utilDist,automotive-perDist,0.40,39,0.388609,0,1,1,200,-9030,2000000,44059,19421,19421,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_96.csv,automotive-utilDist,automotive-perDist,0.40,46,0.356788,0,1,1,200,-9580,2000000,44665,21216,21216,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_97.csv,automotive-utilDist,automotive-perDist,0.40,24,0.404155,0,1,1,200,-9160,2000000,35538,21800,21800,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_98.csv,automotive-utilDist,automotive-perDist,0.40,33,0.355425,0,1,1,200,-9550,2000000,46169,24066,24066,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.40-util/tasksets/automotive_99.csv,automotive-utilDist,automotive-perDist,0.40,31,0.398254,0,1,1,200,-8560,2000000,39404,18928,18928,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_0.csv,automotive-utilDist,automotive-perDist,0.50,34,0.495439,0,1,1,200,-7660,2000000,43968,15830,15830,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_1.csv,automotive-utilDist,automotive-perDist,0.50,39,0.532408,0,1,1,200,-8640,2000000,57758,31203,31203,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_10.csv,automotive-utilDist,automotive-perDist,0.50,35,0.535959,0,1,1,200,-8200,2000000,55109,24175,24175,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_11.csv,automotive-utilDist,automotive-perDist,0.50,33,0.364349,0,1,1,200,-9220,2000000,41669,21525,21525,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_12.csv,automotive-utilDist,automotive-perDist,0.50,38,0.373218,0,1,1,200,-7940,2000000,54954,24433,24433,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_13.csv,automotive-utilDist,automotive-perDist,0.50,30,0.38128,0,1,1,200,-9330,2000000,38698,22124,22124,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_14.csv,automotive-utilDist,automotive-perDist,0.50,40,0.504364,0,1,1,100,-18840,2000000,59057,32747,32747,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_15.csv,automotive-utilDist,automotive-perDist,0.50,33,1.388725,1,0,0,200,2630,2000000,2070510,49954,49954,1,14,14
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_16.csv,automotive-utilDist,automotive-perDist,0.50,32,0.753365,0,1,1,200,-3910,2000000,86227,19447,19447,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_17.csv,automotive-utilDist,automotive-perDist,0.50,31,0.556405,0,1,1,200,-8600,2000000,54675,29322,29322,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_18.csv,automotive-utilDist,automotive-perDist,0.50,35,0.490745,0,1,1,200,-7780,2000000,47568,24678,24678,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_19.csv,automotive-utilDist,automotive-perDist,0.50,33,0.512285,0,1,1,200,-8750,2000000,51869,27290,27290,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_2.csv,automotive-utilDist,automotive-perDist,0.50,54,0.489728,0,1,1,200,-9150,2000000,63586,32592,32592,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_20.csv,automotive-utilDist,automotive-perDist,0.50,19,0.373353,0,1,1,200,-7460,2000000,39607,25680,25680,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_21.csv,automotive-utilDist,automotive-perDist,0.50,51,0.455229,0,1,1,200,-9360,2000000,56846,24472,24472,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_22.csv,automotive-utilDist,automotive-perDist,0.50,31,0.654839,0,1,1,200,-6690,2000000,56798,24292,24292,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_23.csv,automotive-utilDist,automotive-perDist,0.50,32,0.355238,0,1,1,200,-9180,2000000,38327,20759,20759,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_24.csv,automotive-utilDist,automotive-perDist,0.50,19,0.749389,0,1,1,200,-4570,2000000,57809,24882,24882,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_25.csv,automotive-utilDist,automotive-perDist,0.50,25,0.371244,0,1,1,200,-8090,2000000,47468,23427,23427,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_26.csv,automotive-utilDist,automotive-perDist,0.50,43,0.469447,0,1,1,200,-7650,2000000,46576,22062,22062,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_27.csv,automotive-utilDist,automotive-perDist,0.50,45,0.514786,0,1,1,200,-7180,2000000,76796,36996,36996,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_28.csv,automotive-utilDist,automotive-perDist,0.50,32,0.514473,0,1,1,200,-8660,2000000,47449,22530,22530,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_29.csv,automotive-utilDist,automotive-perDist,0.50,31,0.557015,0,1,1,200,-8580,2000000,47069,25750,25750,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_3.csv,automotive-utilDist,automotive-perDist,0.50,35,0.517135,0,1,1,200,-8660,2000000,48648,25599,25599,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_30.csv,automotive-utilDist,automotive-perDist,0.50,34,0.480747,0,1,1,200,-8000,2000000,45575,24286,24286,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_31.csv,automotive-utilDist,automotive-perDist,0.50,23,0.506555,0,1,1,200,-7260,2000000,39249,19442,19442,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_32.csv,automotive-utilDist,automotive-perDist,0.50,23,0.496195,0,1,1,200,-6850,2000000,34698,18886,18886,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_33.csv,automotive-utilDist,automotive-perDist,0.50,29,0.999684,0,1,1,200,-316,2000000,999684,26919,26919,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_34.csv,automotive-utilDist,automotive-perDist,0.50,33,0.322621,0,1,1,200,-8210,2000000,52845,21404,21404,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_35.csv,automotive-utilDist,automotive-perDist,0.50,25,0.41208,0,1,1,200,-7520,2000000,43618,19101,19101,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_36.csv,automotive-utilDist,automotive-perDist,0.50,23,0.60534,0,1,1,200,-6600,2000000,54450,24978,24978,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_37.csv,automotive-utilDist,automotive-perDist,0.50,29,0.664654,0,1,1,200,-5020,2000000,58007,19794,19794,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_38.csv,automotive-utilDist,automotive-perDist,0.50,43,0.360619,0,1,1,200,-9840,2000000,42399,24712,24712,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_39.csv,automotive-utilDist,automotive-perDist,0.50,30,0.514954,0,1,1,200,-6390,2000000,58706,27703,27703,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_4.csv,automotive-utilDist,automotive-perDist,0.50,29,0.543984,0,1,1,200,-6750,2000000,59899,26314,26314,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_40.csv,automotive-utilDist,automotive-perDist,0.50,32,0.59828,0,1,1,200,-6240,2000000,39970,18715,18715,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_41.csv,automotive-utilDist,automotive-perDist,0.50,40,0.547649,0,1,1,200,-8840,2000000,56109,29859,29859,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_42.csv,automotive-utilDist,automotive-perDist,0.50,40,0.519225,0,1,1,200,-8610,2000000,56468,33234,33234,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_43.csv,automotive-utilDist,automotive-perDist,0.50,20,0.411754,0,1,1,200,-7370,2000000,33998,18248,18248,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_44.csv,automotive-utilDist,automotive-perDist,0.50,27,0.50935,0,1,1,200,-8040,2000000,45068,24162,24162,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_45.csv,automotive-utilDist,automotive-perDist,0.50,20,0.760059,0,1,1,200,-5160,2000000,79569,35369,35369,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_46.csv,automotive-utilDist,automotive-perDist,0.50,26,0.800884,0,1,1,200,-3810,2000000,99426,26805,26805,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_47.csv,automotive-utilDist,automotive-perDist,0.50,29,0.39538,0,1,1,200,-7000,2000000,45120,19422,19422,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_48.csv,automotive-utilDist,automotive-perDist,0.50,44,0.326733,0,1,1,200,-8900,2000000,62347,26884,26884,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_49.csv,automotive-utilDist,automotive-perDist,0.50,37,0.503988,0,1,1,200,-8810,2000000,54687,26135,26135,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_5.csv,automotive-utilDist,automotive-perDist,0.50,26,0.935284,0,1,1,200,-3840,2000000,96529,38397,38397,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_50.csv,automotive-utilDist,automotive-perDist,0.50,45,0.551715,0,1,1,200,-9350,2000000,61783,36926,36926,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_51.csv,automotive-utilDist,automotive-perDist,0.50,27,0.439504,0,1,1,200,-6820,2000000,46278,18134,18134,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_52.csv,automotive-utilDist,automotive-perDist,0.50,44,0.286768,0,1,1,200,-8670,2000000,59336,33561,33561,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_53.csv,automotive-utilDist,automotive-perDist,0.50,27,0.595629,0,1,1,200,-6820,2000000,45776,24554,24554,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_54.csv,automotive-utilDist,automotive-perDist,0.50,37,0.45535,0,1,1,200,-8700,2000000,44680,23484,23484,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_55.csv,automotive-utilDist,automotive-perDist,0.50,35,0.86755,0,1,1,200,-3090,2000000,168420,36651,36651,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_56.csv,automotive-utilDist,automotive-perDist,0.50,15,0.71017,0,1,1,200,-5440,2000000,39208,15002,15002,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_57.csv,automotive-utilDist,automotive-perDist,0.50,37,0.320873,0,1,1,200,-9000,2000000,59876,35507,35507,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_58.csv,automotive-utilDist,automotive-perDist,0.50,45,0.390579,0,1,1,200,-8120,2000000,78198,38309,38309,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_59.csv,automotive-utilDist,automotive-perDist,0.50,18,0.61054,0,1,1,200,-5290,2000000,36210,15603,15603,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_6.csv,automotive-utilDist,automotive-perDist,0.50,32,0.632899,0,1,1,200,-8040,2000000,64849,28277,28277,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_60.csv,automotive-utilDist,automotive-perDist,0.50,24,0.358978,0,1,1,200,-8180,2000000,45497,17590,17590,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_61.csv,automotive-utilDist,automotive-perDist,0.50,28,0.585829,0,1,1,200,-6100,2000000,58338,24492,24492,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_62.csv,automotive-utilDist,automotive-perDist,0.50,16,0.47751,0,1,1,120,-17740,2000000,69028,28686,28686,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_63.csv,automotive-utilDist,automotive-perDist,0.50,48,0.492802,0,1,1,200,-8600,2000000,56041,28519,28519,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_64.csv,automotive-utilDist,automotive-perDist,0.50,29,0.495488,0,1,1,200,-8560,2000000,54616,25573,25573,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_65.csv,automotive-utilDist,automotive-perDist,0.50,43,0.75905,0,1,1,200,-6550,2000000,76807,36858,36858,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_66.csv,automotive-utilDist,automotive-perDist,0.50,42,0.624821,0,1,1,200,-6570,2000000,67565,24663,24663,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_67.csv,automotive-utilDist,automotive-perDist,0.50,32,0.357588,0,1,1,100,-15120,2000000,68375,31557,31557,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_68.csv,automotive-utilDist,automotive-perDist,0.50,37,0.576459,0,1,1,200,-8650,2000000,59948,25079,25079,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_69.csv,automotive-utilDist,automotive-perDist,0.50,30,0.562759,0,1,1,200,-8790,2000000,59299,29607,29607,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_7.csv,automotive-utilDist,automotive-perDist,0.50,38,0.315452,0,1,1,200,-8600,2000000,59635,33289,33289,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_70.csv,automotive-utilDist,automotive-perDist,0.50,18,0.51163,0,1,1,200,-6520,2000000,26029,13465,13465,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_71.csv,automotive-utilDist,automotive-perDist,0.50,33,0.527139,0,1,1,200,-7950,2000000,53859,27843,27843,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_72.csv,automotive-utilDist,automotive-perDist,0.50,50,0.456518,0,1,1,200,-8460,2000000,67456,24251,24251,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_73.csv,automotive-utilDist,automotive-perDist,0.50,32,0.56799,0,1,1,200,-7760,2000000,48480,25665,25665,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_74.csv,automotive-utilDist,automotive-perDist,0.50,29,0.49234,0,1,1,200,-7040,2000000,37137,17231,17231,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_75.csv,automotive-utilDist,automotive-perDist,0.50,38,0.499158,0,1,1,200,-8370,2000000,54976,23319,23319,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_76.csv,automotive-utilDist,automotive-perDist,0.50,32,0.50215,0,1,1,200,-7140,2000000,38860,18350,18350,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_77.csv,automotive-utilDist,automotive-perDist,0.50,37,0.564977,0,1,1,200,-8360,2000000,66816,29117,29117,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_78.csv,automotive-utilDist,automotive-perDist,0.50,45,0.53812,0,1,1,40,-48680,2000000,63277,34747,34747,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_79.csv,automotive-utilDist,automotive-perDist,0.50,36,0.54203,0,1,1,200,-7290,2000000,47278,27809,27809,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_8.csv,automotive-utilDist,automotive-perDist,0.50,44,0.552134,0,1,1,200,-8680,2000000,58848,31732,31732,0,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.50-util/tasksets/automotive_80.csv,automotive-utilDist,automotive-perDist,0.50,33,0.548891,0,1,1,200,-9550,2000000,75815,29593,29593,0,0,0
